id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,translation_confidence,term_review,length_review,translation_notes
dlg_bd705cc8a504bb05,11,02,littleroot,Littleroot,ลิตเติลรูต,3,littleroot_arrival,Littleroot arrival,Littleroot arrival,3,LittlerootTown_BrendansHouse_1F,arrival,LittlerootTown BrendansHouse 1F,2,,PlayersHouse_1F_EventScript_EnterHouseMovingIn,data/maps/LittlerootTown_BrendansHouse_1F/scripts.inc,289,PlayersHouse_1F_Text_MoversPokemonGoSetClock,"The mover's POKéMON do all the work\nof moving us in and cleaning up after.\lThis is so convenient!\p{PLAYER}, your room is upstairs.\nGo check it out, dear!\pDAD bought you a new clock to mark\nour move here.\lDon't forget to set it!$","The mover's POKéMON do all the work
of moving us in and cleaning up after.
This is so convenient!
[PAGE]
{PLAYER}, your room is upstairs.
Go check it out, dear!
[PAGE]
DAD bought you a new clock to mark
our move here.
Don't forget to set it!",โปเกมอนของบริษัทขนย้ายช่วยทั้ง\nขนของและทำความสะอาดให้เราหมดเลย\lสะดวกจริง ๆ!\p{PLAYER} ห้องของลูกอยู่ชั้นบนนะ\nขึ้นไปดูสิจ๊ะ!\pพ่อซื้อนาฬิกาเรือนใหม่ให้เป็นที่ระลึก\nที่เราย้ายมาที่นี่\lอย่าลืมตั้งเวลาด้วยนะ!$,draft_review,\n | \l | \p | {PLAYER} | \n | \p | \n | \l,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_a1cf42cc4332f130,12,02,littleroot,Littleroot,ลิตเติลรูต,4,rival_intro,Rival introduction,Rival introduction,4,LittlerootTown_BrendansHouse_1F,rival_intro,LittlerootTown BrendansHouse 1F,1,Brendan,LittlerootTown_BrendansHouse_1F_EventScript_MeetRival,data/maps/LittlerootTown_MaysHouse_1F/scripts.inc,381,RivalsHouse_1F_Text_BrendanWhoAreYou,"Hey!\nYou…\pWho are you?\pOh, you're {PLAYER}, aren't you?\nMoved in next door, right?\pI didn't know that you're a girl.\pDad, PROF. BIRCH, said that our new\nnext-door neighbor is a GYM LEADER's\lkid, so I assumed you'd be a guy.\pMy name's BRENDAN.\nSo, hi, neighbor!\pHuh? Hey, {PLAYER}, don't you have\na POKéMON?\pDo you want me to go catch you one?\pAw, darn, I forgot…\pI'm supposed to go help my dad catch\nsome wild POKéMON.\pSome other time, okay?$","Hey!
You…
[PAGE]
Who are you?
[PAGE]
Oh, you're {PLAYER}, aren't you?
Moved in next door, right?
[PAGE]
I didn't know that you're a girl.
[PAGE]
Dad, PROF. BIRCH, said that our new
next-door neighbor is a GYM LEADER's
kid, so I assumed you'd be a guy.
[PAGE]
My name's BRENDAN.
So, hi, neighbor!
[PAGE]
Huh? Hey, {PLAYER}, don't you have
a POKéMON?
[PAGE]
Do you want me to go catch you one?
[PAGE]
Aw, darn, I forgot…
[PAGE]
I'm supposed to go help my dad catch
some wild POKéMON.
[PAGE]
Some other time, okay?",เฮ้!\nเธอน่ะ…\pเป็นใครกัน?\pอ๋อ เธอคือ {PLAYER} ใช่ไหม?\nคนที่เพิ่งย้ายมาอยู่ข้างบ้านสินะ\pไม่รู้มาก่อนเลยว่าเธอเป็นผู้หญิง\pพ่อของฉัน ศ.เบิร์ช บอกว่าเพื่อนบ้านใหม่\nเป็นลูกของยิมลีดเดอร์\lฉันเลยนึกว่าจะเป็นผู้ชายน่ะ\pฉันชื่อยูคิ\nยินดีที่ได้รู้จักนะ เพื่อนบ้าน!\pเอ๊ะ? {PLAYER} เธอยังไม่มี\nโปเกมอนเหรอ?\pอยากให้ฉันไปจับมาให้สักตัวไหม?\pอ๊ะ แย่ละ ลืมไปเลย…\pฉันต้องไปช่วยพ่อจับ\nโปเกมอนป่านี่นา\pไว้คราวหน้านะ ตกลงไหม?$,draft_review,\n | \p | \p | {PLAYER} | \n | \p | \p | \n | \l | \p | \n | \p | {PLAYER} | \n | \p | \p | \p | \n | \p,{PLAYER} | {PLAYER},high,high,medium,ok,review_long_line,LINEBREAK_ADJUSTED
dlg_7cc549bb2e89937d,13,02,littleroot,Littleroot,ลิตเติลรูต,4,rival_intro,Rival introduction,Rival introduction,4,LittlerootTown_BrendansHouse_1F,rival_intro,LittlerootTown BrendansHouse 1F,2,May,LittlerootTown_MaysHouse_1F_EventScript_MeetRival,data/maps/LittlerootTown_MaysHouse_1F/scripts.inc,357,RivalsHouse_1F_Text_MayWhoAreYou,"Huh?\nWho… Who are you?\p… … … … … … … …\n… … … … … … … …\pOh, you're {PLAYER}{KUN}.\nSo your move was today.\pUm… I'm MAY.\nGlad to meet you!\pI…\nI have this dream of becoming friends\lwith POKéMON all over the world.\pI… I heard about you, {PLAYER}{KUN}, from\nmy dad, PROF. BIRCH.\pI was hoping that you would be nice,\n{PLAYER}{KUN}, and that we could be friends.\pOh, this is silly, isn't it?\nI… I've just met you, {PLAYER}{KUN}.\pEheheh…\pOh, no! I forgot!\pI was supposed to go help Dad catch\nsome wild POKéMON!\p{PLAYER}{KUN}, I'll catch you later!$","Huh?
Who… Who are you?
[PAGE]
… … … … … … … …
… … … … … … … …
[PAGE]
Oh, you're {PLAYER}{KUN}.
So your move was today.
[PAGE]
Um… I'm MAY.
Glad to meet you!
[PAGE]
I…
I have this dream of becoming friends
with POKéMON all over the world.
[PAGE]
I… I heard about you, {PLAYER}{KUN}, from
my dad, PROF. BIRCH.
[PAGE]
I was hoping that you would be nice,
{PLAYER}{KUN}, and that we could be friends.
[PAGE]
Oh, this is silly, isn't it?
I… I've just met you, {PLAYER}{KUN}.
[PAGE]
Eheheh…
[PAGE]
Oh, no! I forgot!
[PAGE]
I was supposed to go help Dad catch
some wild POKéMON!
[PAGE]
{PLAYER}{KUN}, I'll catch you later!",เอ๊ะ?\nอะ… นายเป็นใคร?\p… … … … … … … …\n… … … … … … … …\pอ๋อ นายคือ {PLAYER}{KUN}\nวันนี้เพิ่งย้ายมาสินะ\pเอ่อ… ฉันชื่อฮารุกะ\nยินดีที่ได้รู้จักนะ!\pฉัน…\nฉันฝันอยากเป็นเพื่อนกับโปเกมอน\lทั่วทั้งโลกเลย\pฉัน… ได้ยินเรื่องของนาย {PLAYER}{KUN}\nจากพ่อ ศ.เบิร์ช\pฉันหวังว่านายจะใจดี\nและเราจะได้เป็นเพื่อนกันนะ {PLAYER}{KUN}\pพูดอะไรน่าอายจังเลยนะ\nทั้งที่ฉัน… เพิ่งพบนายแท้ ๆ {PLAYER}{KUN}\pเอเฮะเฮะ…\pอ๊ะ ไม่นะ! ฉันลืมไปเลย!\pฉันต้องไปช่วยพ่อจับ\nโปเกมอนป่านี่นา!\p{PLAYER}{KUN} แล้วเจอกันนะ!$,draft_review,\n | \p | \n | \p | {PLAYER} | {KUN} | \n | \p | \n | \p | \n | \l | \p | {PLAYER} | {KUN} | \n | \p | \n | {PLAYER} | {KUN} | \p | \n | {PLAYER} | {KUN} | \p | \p | \p | \n | \p | {PLAYER} | {KUN},{PLAYER} | {PLAYER} | {PLAYER} | {PLAYER} | {PLAYER},high,high,medium,ok,review_long_line,LINEBREAK_ADJUSTED
dlg_a3524918d5d08235,14,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,Birch rescue,5,Route101,birch_rescue,Route101,1,,Route101_EventScript_StartBirchRescue,data/maps/Route101/scripts.inc,258,Route101_Text_HelpMe,H-help me!$,H-help me!,ชะ-ช่วยด้วย!$,draft_review,,,high,high,high,ok,ok,
dlg_45ae69cb30f2cd90,15,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,Birch rescue,5,Route101,birch_rescue,Route101,2,,Route101_EventScript_StartBirchRescue,data/maps/Route101/scripts.inc,261,Route101_Text_PleaseHelp,Hello! You over there!\nPlease! Help!\pIn my BAG!\nThere's a POKé BALL!$,"Hello! You over there!
Please! Help!
[PAGE]
In my BAG!
There's a POKé BALL!",นี่! เธอที่อยู่ตรงนั้น!\nได้โปรด! ช่วยที!\pในกระเป๋าของฉัน!\nมีโปเกบอลอยู่!$,draft_review,\n | \p | \n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_df2e8d10a02d0a58,16,02,littleroot,Littleroot,ลิตเติลรูต,5,birch_rescue,Birch rescue,Birch rescue,5,Route101,birch_rescue,Route101,3,,Route101_EventScript_BirchsBag,data/maps/Route101/scripts.inc,271,Route101_Text_YouSavedMe,"PROF. BIRCH: Whew…\pI was in the tall grass studying wild\nPOKéMON when I was jumped.\pYou saved me.\nThanks a lot!\pOh?\pHi, you're {PLAYER}{KUN}!\pThis is not the place to chat, so come\nby my POKéMON LAB later, okay?$","PROF. BIRCH: Whew…
[PAGE]
I was in the tall grass studying wild
POKéMON when I was jumped.
[PAGE]
You saved me.
Thanks a lot!
[PAGE]
Oh?
[PAGE]
Hi, you're {PLAYER}{KUN}!
[PAGE]
This is not the place to chat, so come
by my POKéMON LAB later, okay?",ศ.เบิร์ช: เฮ้อ…\pฉันกำลังศึกษาโปเกมอนป่า\nในพงหญ้า แล้วจู่ ๆ ก็ถูกจู่โจม\pเธอช่วยฉันไว้\nขอบใจมากนะ!\pโอ๊ะ?\pสวัสดี เธอคือ {PLAYER}{KUN} นี่นา!\pที่นี่ไม่เหมาะจะคุยกัน\nไว้แวะมาที่แล็บโปเกมอนของฉันทีหลังนะ$,draft_review,\p | \n | \p | \n | \p | \p | {PLAYER} | {KUN} | \p | \n,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_e1f579546c78b2f9,17,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,Starter selection,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,1,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GiveStarterEvent,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,683,LittlerootTown_ProfessorBirchsLab_Text_LikeYouToHavePokemon,"PROF. BIRCH: So, {PLAYER}{KUN}.\pI've heard so much about you from\nyour father.\pI've heard that you don't have your\nown POKéMON yet.\pBut the way you battled earlier,\nyou pulled it off with aplomb!\pI guess you have your father's blood\nin your veins after all!\pOh, yes. As thanks for rescuing me,\nI'd like you to have the POKéMON you\lused earlier.\p{PLAYER} received the {STR_VAR_1}!$","PROF. BIRCH: So, {PLAYER}{KUN}.
[PAGE]
I've heard so much about you from
your father.
[PAGE]
I've heard that you don't have your
own POKéMON yet.
[PAGE]
But the way you battled earlier,
you pulled it off with aplomb!
[PAGE]
I guess you have your father's blood
in your veins after all!
[PAGE]
Oh, yes. As thanks for rescuing me,
I'd like you to have the POKéMON you
used earlier.
[PAGE]
{PLAYER} received the {STR_VAR_1}!",ศ.เบิร์ช: เอาละ {PLAYER}{KUN}\pฉันได้ยินเรื่องของเธอ\nจากพ่อของเธอมามากเลย\pได้ยินว่าเธอยังไม่มี\nโปเกมอนเป็นของตัวเอง\pแต่จากฝีมือต่อสู้เมื่อกี้\nเธอทำได้อย่างยอดเยี่ยมเลย!\pสมแล้วที่เป็นลูก\nของพ่อเธอจริง ๆ!\pจริงสิ เพื่อขอบคุณที่ช่วยฉันไว้\nฉันอยากมอบโปเกมอน\lที่เธอใช้เมื่อกี้ให้\p{PLAYER} ได้รับ {STR_VAR_1}!$,draft_review,{PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \l | \p | {PLAYER} | {STR_VAR_1},{PLAYER} | {PLAYER} | {STR_VAR_1},high,high,high,ok,review_long_line,LINEBREAK_ADJUSTED
dlg_a85b0bd843afd737,18,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,Starter selection,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,2,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GiveStarterEvent,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,698,LittlerootTown_ProfessorBirchsLab_Text_WhyNotGiveNicknameToMon,"PROF. BIRCH: While you're at it, why not\ngive a nickname to that {STR_VAR_1}?$","PROF. BIRCH: While you're at it, why not
give a nickname to that {STR_VAR_1}?",ศ.เบิร์ช: ไหน ๆ แล้ว ลองตั้งชื่อเล่นให้\n{STR_VAR_1} ตัวนั้นหน่อยไหม?$,draft_review,\n | {STR_VAR_1},{STR_VAR_1},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_2f2b9342597fd41c,19,02,littleroot,Littleroot,ลิตเติลรูต,6,starter,Starter selection,Starter selection,6,LittlerootTown_ProfessorBirchsLab,starter,LittlerootTown ProfessorBirchsLab,3,Professor Birch,LittlerootTown_ProfessorBirchsLab_EventScript_GoSeeRival,data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc,702,LittlerootTown_ProfessorBirchsLab_Text_MightBeGoodIdeaToGoSeeRival,"PROF. BIRCH: If you work at POKéMON\nand gain experience, I think you'll make\lan extremely good TRAINER.\pMy kid, {RIVAL}, is also studying\nPOKéMON while helping me out.\p{PLAYER}{KUN}, don't you think it might be\na good idea to go see {RIVAL}?$","PROF. BIRCH: If you work at POKéMON
and gain experience, I think you'll make
an extremely good TRAINER.
[PAGE]
My kid, {RIVAL}, is also studying
POKéMON while helping me out.
[PAGE]
{PLAYER}{KUN}, don't you think it might be
a good idea to go see {RIVAL}?",ศ.เบิร์ช: ถ้าเธอฝึกฝนโปเกมอน\nและสั่งสมประสบการณ์ ฉันว่าเธอจะเป็น\lเทรนเนอร์ที่เก่งกาจมากแน่ ๆ\p{RIVAL} ลูกของฉันก็กำลังศึกษา\nโปเกมอนและคอยช่วยงานฉันอยู่\p{PLAYER}{KUN} ลองไปหา\n{RIVAL} ดูก็ดีนะ ว่าไหม?$,draft_review,\n | \l | \p | {RIVAL} | \n | \p | {PLAYER} | {KUN} | \n | {RIVAL},{RIVAL} | {PLAYER} | {RIVAL},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_302bf4be4220a361,20,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,First rival battle,7,Route103,rival_battle,Route103,1,May,Route103_EventScript_RivalMay,data/maps/Route103/scripts.inc,288,Route103_Text_MayRoute103Pokemon,MAY: Let's see… The POKéMON found\non ROUTE 103 include…$,"MAY: Let's see… The POKéMON found
on ROUTE 103 include…",ฮารุกะ: ไหนดูซิ… โปเกมอนที่พบ\nบนถนนหมายเลข 103 มี…$,draft_review,\n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_31e833de1ea33667,21,03,pokedex,Rival and Pokédex,คู่แข่งและโปเกเด็กซ์,7,rival_1,First rival battle,First rival battle,7,Route103,rival_battle,Route103,2,May,Route103_EventScript_RivalMay,data/maps/Route103/scripts.inc,292,Route103_Text_MayLetsBattle,"Oh, hi, {PLAYER}{KUN}!\p…Oh, I see, my dad gave you\na POKéMON as a gift.\pSince we're here, let's have a quick\nbattle!\pI'll give you a taste of what being\na TRAINER is like.$","Oh, hi, {PLAYER}{KUN}!
[PAGE]
…Oh, I see, my dad gave you
a POKéMON as a gift.
[PAGE]
Since we're here, let's have a quick
battle!
[PAGE]
I'll give you a taste of what being
a TRAINER is like.",อ้าว สวัสดี {PLAYER}{KUN}!\p…อ๋อ เข้าใจแล้ว พ่อให้โปเกมอน\nเป็นของขวัญให้นายสินะ\pไหน ๆ ก็มาเจอกันแล้ว\nมาสู้กันสักยกเถอะ!\pฉันจะให้นายได้รู้ว่า\nการเป็นเทรนเนอร์เป็นยังไง$,draft_review,{PLAYER} | {KUN} | \p | \n | \p | \n | \p | \n,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
