id,global_order,chapter_order,chapter_id,chapter_title_en,chapter_title_th,event_order,event_id,event_title_en,event_title_th,map_order,map_name,map_period,location_name,dialogue_order,speaker,script_label,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,chronology_confidence,scope_confidence,translation_confidence,term_review,length_review,translation_notes
dlg_258c92ca2f19d536,45,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,10,petalburg_norman,Petalburg and Norman,Petalburg and Norman,10,PetalburgCity_Gym,norman,PetalburgCity Gym,11,,PetalburgCity_Gym_EventScript_WallysDadArrives,data/maps/PetalburgCity_Gym/scripts.inc,1306,PetalburgCity_Gym_Text_LetMeBorrowPlayer,"NORMAN, you don't mind, do you?\pLet me borrow your {PLAYER}{KUN} for\na minute or two.$","NORMAN, you don't mind, do you?
[PAGE]
Let me borrow your {PLAYER}{KUN} for
a minute or two.",เซ็นริ คงไม่ว่าอะไรนะ?\pขอยืมตัว {PLAYER}{KUN} ของนาย\nสักครู่หนึ่ง$,draft_review,\p | {PLAYER} | {KUN} | \n,{PLAYER},high,high,medium,review,ok,LINEBREAK_ADJUSTED
dlg_5ffaf85215a0f479,46,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,10,petalburg_norman,Petalburg and Norman,Petalburg and Norman,10,PetalburgCity_Gym,norman,PetalburgCity Gym,12,,PetalburgCity_Gym_EventScript_GiveFacade,data/maps/PetalburgCity_Gym/scripts.inc,1287,PetalburgCity_Gym_Text_ExplainFacade,"DAD: TM42 contains FACADE.\pIt doubles the power of moves if\nthe POKéMON is poisoned, paralyzed,\lor burned.\pIt might be able to turn a bad\nsituation into an advantage.$","DAD: TM42 contains FACADE.
[PAGE]
It doubles the power of moves if
the POKéMON is poisoned, paralyzed,
or burned.
[PAGE]
It might be able to turn a bad
situation into an advantage.",พ่อ: TM42 บรรจุท่าคาราเก็งกิ\pหากโปเกมอนติดพิษ เป็นอัมพาต\nหรือติดไฟ พลังของท่า\lจะเพิ่มขึ้นเป็นสองเท่า\pมันอาจพลิกสถานการณ์เลวร้าย\nให้กลายเป็นข้อได้เปรียบได้$,draft_review,\p | \n | \l | \p | \n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_33f6361195064148,47,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,1,,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1195,PetalburgCity_Gym_Text_DadSoDidItWorkOut,"DAD: So, did it work out?$","DAD: So, did it work out?",พ่อ: เป็นยังไง สำเร็จไหม?$,draft_review,,,high,high,high,ok,ok,
dlg_5a8bd4e5faf57436,48,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,2,Wally,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1198,PetalburgCity_Gym_Text_WallyThankYouBye,"WALLY: Thank you, yes, it did.\nHere's your POKéMON back.\p{PLAYER}, thank you for coming along\nwith me.\pYou two are why I was able to catch\nmy POKéMON.\pI promise I'll take really good\ncare of it.\pOh! My mom's waiting for me,\nso I have to go!\pBye, {PLAYER}!$","WALLY: Thank you, yes, it did.
Here's your POKéMON back.
[PAGE]
{PLAYER}, thank you for coming along
with me.
[PAGE]
You two are why I was able to catch
my POKéMON.
[PAGE]
I promise I'll take really good
care of it.
[PAGE]
Oh! My mom's waiting for me,
so I have to go!
[PAGE]
Bye, {PLAYER}!",มิตสึรุ: ขอบคุณครับ สำเร็จแล้ว\nนี่โปเกมอนของคุณครับ\p{PLAYER} ขอบคุณที่\nมากับผมนะครับ\pเพราะคุณสองคน ผมจึง\nจับโปเกมอนของตัวเองได้\pผมสัญญาว่าจะดูแลมัน\nอย่างดีที่สุดครับ\pอ๊ะ! แม่กำลังรอผมอยู่\nผมต้องไปแล้วครับ!\pลาก่อนนะ {PLAYER}!$,draft_review,\n | \p | {PLAYER} | \n | \p | \n | \p | \n | \p | \n | \p | {PLAYER},{PLAYER} | {PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_01331361d491fc05,49,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,3,,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1211,PetalburgCity_Gym_Text_DadGoCollectBadges,"DAD: Now…\p{PLAYER}, if you want to become a\nstrong TRAINER, here's my advice.\pHead for RUSTBORO CITY beyond this\ntown.\pThere, you should challenge\nthe GYM LEADER, ROXANNE.\pAfter her, go on to other POKéMON\nGYMS and defeat their LEADERS.\pCollect BADGES from them,\nunderstood?\pOf course, I'm a GYM LEADER, too.\nWe'll battle one day, {PLAYER}.\pBut that's only after you become\nstronger.$","DAD: Now…
[PAGE]
{PLAYER}, if you want to become a
strong TRAINER, here's my advice.
[PAGE]
Head for RUSTBORO CITY beyond this
town.
[PAGE]
There, you should challenge
the GYM LEADER, ROXANNE.
[PAGE]
After her, go on to other POKéMON
GYMS and defeat their LEADERS.
[PAGE]
Collect BADGES from them,
understood?
[PAGE]
Of course, I'm a GYM LEADER, too.
We'll battle one day, {PLAYER}.
[PAGE]
But that's only after you become
stronger.",พ่อ: เอาละ…\p{PLAYER} ถ้าลูกอยากเป็น\nเทรนเนอร์ที่แข็งแกร่ง พ่อมีคำแนะนำ\pมุ่งหน้าไปยังเมืองคานาซึมิ\nที่อยู่เลยเมืองนี้ไป\pที่นั่น ลูกควรท้าสู้กับ\nยิมลีดเดอร์ สึสึจิ\pจากนั้นก็ไปยังโปเกมอนยิมอื่น\nและเอาชนะเหล่าลีดเดอร์\pรวบรวมแบดจ์จากพวกเขา\nเข้าใจไหม?\pแน่นอน พ่อเองก็เป็นยิมลีดเดอร์\nสักวันเราจะได้สู้กัน {PLAYER}\pแต่ต้องรอจนลูก\nแข็งแกร่งกว่านี้ก่อน$,draft_review,\p | {PLAYER} | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | {PLAYER} | \p | \n,{PLAYER} | {PLAYER},high,high,medium,review,review_long_line,LINEBREAK_ADJUSTED
dlg_494a02b492be76e5,50,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,4,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1151,PetalburgCity_Gym_Text_WallyIdLikeAPokemon,"Um… I…\nI'd like to get a POKéMON, please…$","Um… I…
I'd like to get a POKéMON, please…",เอ่อ… ผม…\nผมอยากได้โปเกมอนสักตัวครับ…$,draft_review,\n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_20ec25c2eaea2190,51,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,5,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1155,PetalburgCity_Gym_Text_DadOhYoureWallyRight,"DAD: Hm? You're… Uh… Oh, right.\nYou're WALLY, right?$","DAD: Hm? You're… Uh… Oh, right.
You're WALLY, right?",พ่อ: หืม? เธอคือ… เอ่อ… อ๋อ ใช่\nเธอชื่อมิตสึรุสินะ?$,draft_review,\n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_f98cda4ae5188207,52,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,6,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1159,PetalburgCity_Gym_Text_WallyIveNeverCaughtAPokemon,"WALLY: I'm going to go stay with my\nrelatives in VERDANTURF TOWN.\pI thought I would be lonely by myself,\nso I wanted to take a POKéMON along.\pBut I've never caught a POKéMON before.\nI don't know how…$","WALLY: I'm going to go stay with my
relatives in VERDANTURF TOWN.
[PAGE]
I thought I would be lonely by myself,
so I wanted to take a POKéMON along.
[PAGE]
But I've never caught a POKéMON before.
I don't know how…",มิตสึรุ: ผมกำลังจะไปพักกับ\nญาติที่เมืองชิดาเกะครับ\pผมคิดว่าถ้าไปคนเดียวคงเหงา\nเลยอยากพาโปเกมอนไปด้วยสักตัว\pแต่ผมไม่เคยจับโปเกมอนมาก่อน\nเลยไม่รู้ว่าต้องทำยังไง…$,draft_review,\n | \p | \n | \p | \n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_28c0bea6f705559a,53,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,7,,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1167,PetalburgCity_Gym_Text_DadHmISee,DAD: Hm. I see.$,DAD: Hm. I see.,พ่อ: อืม เข้าใจแล้ว$,draft_review,,,high,high,high,ok,ok,
dlg_c91c18103becdb2f,54,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,8,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1170,PetalburgCity_Gym_Text_DadPlayerGoWithWally,"DAD: {PLAYER}, you heard that,\nright?\pGo with WALLY and make sure that he\nsafely catches a POKéMON.$","DAD: {PLAYER}, you heard that,
right?
[PAGE]
Go with WALLY and make sure that he
safely catches a POKéMON.",พ่อ: {PLAYER} ได้ยินแล้ว\nใช่ไหม?\pไปกับมิตสึรุ แล้วคอยช่วยให้เขา\nจับโปเกมอนได้อย่างปลอดภัย$,draft_review,{PLAYER} | \n | \p | \n,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_eead62b58595e8b5,55,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,9,,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1176,PetalburgCity_Gym_Text_IllLoanYouMyZigzagoon,"WALLY, here, I'll loan you my POKéMON.\pWALLY received a ZIGZAGOON!$","WALLY, here, I'll loan you my POKéMON.
[PAGE]
WALLY received a ZIGZAGOON!",มิตสึรุ เอ้า ฉันให้ยืมโปเกมอนของฉัน\pมิตสึรุได้รับจิกุซากุมะ!$,draft_review,\p,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_16e7448d926be3cf,56,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,10,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1180,PetalburgCity_Gym_Text_WallyThankYouAndDadGivesPokeBall,"WALLY: Oh, wow!\nA POKéMON!\pDAD: Hm. I'll give you a POKé BALL, too.\nGo for it!\pWALLY received a POKé BALL!$","WALLY: Oh, wow!
A POKéMON!
[PAGE]
DAD: Hm. I'll give you a POKé BALL, too.
Go for it!
[PAGE]
WALLY received a POKé BALL!",มิตสึรุ: ว้าว!\nโปเกมอน!\pพ่อ: อืม ฉันให้โปเกบอลด้วยลูกหนึ่ง\nลองดูเลย!\pมิตสึรุได้รับโปเกบอล!$,draft_review,\n | \p | \n | \p,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_31f4283f58f635f0,57,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,11,Wally,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1187,PetalburgCity_Gym_Text_WallyOhWowThankYou,"WALLY: Oh, wow!\nThank you!$","WALLY: Oh, wow!
Thank you!",มิตสึรุ: ว้าว!\nขอบคุณมากครับ!$,draft_review,\n,,high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_e60a3d620dc03986,58,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,11,wally_tutorial,Wally tutorial,Wally tutorial,11,PetalburgCity_Gym,wally,PetalburgCity Gym,12,,PetalburgCity_Gym_EventScript_BeginWallyTutorial,data/maps/PetalburgCity_Gym/scripts.inc,1191,PetalburgCity_Gym_Text_WouldYouReallyComeWithMe,{PLAYER}… Would you really come\nwith me?$,"{PLAYER}… Would you really come
with me?",{PLAYER}… จะมากับผม\nจริง ๆ หรือครับ?$,draft_review,{PLAYER} | \n,{PLAYER},high,high,high,ok,ok,LINEBREAK_ADJUSTED
dlg_ad5ae8da99fd5f43,59,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,12,rustboro,Rustboro progression,Rustboro progression,12,RustboroCity_Gym,rustboro,RustboroCity Gym,1,Roxanne,RustboroCity_Gym_EventScript_Roxanne,data/maps/RustboroCity_Gym/scripts.inc,219,RustboroCity_Gym_Text_RoxannePostBattle,"Since you are so strong, you should\nchallenge other GYM LEADERS.\pBy battling many TRAINERS, you should\nlearn many things.$","Since you are so strong, you should
challenge other GYM LEADERS.
[PAGE]
By battling many TRAINERS, you should
learn many things.",ในเมื่อคุณแข็งแกร่งถึงเพียงนี้\nก็ควรไปท้าสู้กับยิมลีดเดอร์คนอื่น\pการต่อสู้กับเทรนเนอร์มากมาย\nจะทำให้คุณได้เรียนรู้อีกหลายสิ่ง$,draft_review,\n | \p | \n,,high,high,medium,review,ok,LINEBREAK_ADJUSTED
dlg_bde9acfada6ecdb8,60,04,petalburg,Petalburg and Rustboro,เพทัลเบิร์กและรัสต์โบโร,12,rustboro,Rustboro progression,Rustboro progression,12,RustboroCity_Gym,rustboro,RustboroCity Gym,2,,RustboroCity_Gym_EventScript_RoxanneDefeated,data/maps/RustboroCity_Gym/scripts.inc,198,RustboroCity_Gym_Text_ReceivedStoneBadge,{PLAYER} received the STONE BADGE\nfrom ROXANNE.$,"{PLAYER} received the STONE BADGE
from ROXANNE.",{PLAYER} ได้รับสโตนแบดจ์\nจากสึสึจิ$,draft_review,{PLAYER} | \n,{PLAYER},high,high,medium,review,ok,LINEBREAK_ADJUSTED
